event_id,query_id,sku_clicked,position,clicked
EVT-04655,Q080,RW-1020,2,1
EVT-04656,Q047,RW-1187,1,1
EVT-04657,Q023,RW-1331,5,1
EVT-04658,Q072,RW-1360,2,1
EVT-04659,Q009,RW-1287,1,1
EVT-04660,Q091,RW-1396,3,1
EVT-04661,Q027,RW-1070,2,1
EVT-04662,Q043,RW-1122,3,1
EVT-04663,Q070,RW-1058,2,1
EVT-04664,Q084,RW-1244,4,1
EVT-04665,Q095,RW-1385,4,1
EVT-04666,Q075,RW-1359,3,1
EVT-04667,Q027,RW-1385,1,1
EVT-04668,Q096,RW-1389,5,1
EVT-04669,Q029,RW-1164,3,1
EVT-04670,Q046,RW-1136,3,1
EVT-04671,Q065,RW-1348,2,1
EVT-04672,Q055,RW-1141,5,1
EVT-04673,Q007,RW-1032,3,1
EVT-04674,Q048,RW-1176,1,1
EVT-04675,Q058,RW-1248,2,1
EVT-04676,Q065,RW-1269,5,1
EVT-04677,Q107,RW-1062,1,1
EVT-04678,Q061,RW-1363,8,1
EVT-04679,Q069,RW-1347,3,1
EVT-04680,Q106,RW-1272,3,1
EVT-04681,Q116,RW-1149,1,1
EVT-04682,Q058,RW-1317,1,1
EVT-04683,Q048,RW-1344,7,1
EVT-04684,Q089,RW-1033,1,1
EVT-04685,Q025,RW-1234,4,1
EVT-04686,Q012,RW-1041,2,1
EVT-04687,Q051,RW-1091,1,1
EVT-04688,Q037,RW-1039,1,1
EVT-04689,Q014,RW-1084,2,1
EVT-04690,Q036,RW-1057,8,1
EVT-04691,Q090,RW-1075,2,1
EVT-04692,Q064,RW-1077,2,1
EVT-04693,Q112,RW-1104,1,1
EVT-04694,Q067,RW-1321,2,1
EVT-04695,Q003,RW-1150,2,1
EVT-04696,Q054,RW-1349,5,1
EVT-04697,Q070,RW-1067,2,1
EVT-04698,Q061,RW-1177,2,1
EVT-04699,Q054,RW-1227,1,1
EVT-04700,Q095,RW-1330,9,1
EVT-04701,Q003,RW-1149,1,1
EVT-04702,Q025,RW-1032,1,1
EVT-04703,Q003,RW-1118,3,1
EVT-04704,Q107,RW-1266,2,1
EVT-04705,Q083,RW-1171,2,1
EVT-04706,Q053,RW-1296,2,1
EVT-04707,Q044,RW-1335,4,1
EVT-04708,Q083,RW-1167,1,1
EVT-04709,Q063,RW-1303,4,1
EVT-04710,Q086,RW-1356,3,1
EVT-04711,Q068,RW-1280,2,1
EVT-04712,Q057,RW-1234,2,1
EVT-04713,Q039,RW-1290,1,1
EVT-04714,Q017,RW-1156,4,1
EVT-04715,Q022,RW-1133,2,1
EVT-04716,Q030,RW-1247,1,1
EVT-04717,Q048,RW-1147,2,1
EVT-04718,Q099,RW-1024,10,1
EVT-04719,Q019,RW-1180,2,1
EVT-04720,Q037,RW-1233,6,1
EVT-04721,Q022,RW-1316,1,1
EVT-04722,Q119,RW-1082,1,1
EVT-04723,Q092,RW-1274,1,1
EVT-04724,Q037,RW-1093,2,1
EVT-04725,Q023,RW-1362,1,1
EVT-04726,Q089,RW-1341,1,1
EVT-04727,Q102,RW-1078,6,1
EVT-04728,Q021,RW-1121,5,1
EVT-04729,Q015,RW-1021,3,1
EVT-04730,Q041,RW-1294,1,1
EVT-04731,Q017,RW-1225,1,1
EVT-04732,Q034,RW-1189,1,1
EVT-04733,Q024,RW-1105,3,1
EVT-04734,Q072,RW-1362,6,1
EVT-04735,Q005,RW-1340,2,1
EVT-04736,Q041,RW-1176,1,1
EVT-04737,Q019,RW-1190,2,1
EVT-04738,Q058,RW-1276,1,1
EVT-04739,Q021,RW-1273,2,1
EVT-04740,Q039,RW-1062,3,1
EVT-04741,Q118,RW-1012,3,1
EVT-04742,Q052,RW-1255,1,1
EVT-04743,Q099,RW-1074,1,1
EVT-04744,Q059,RW-1163,10,1
EVT-04745,Q020,RW-1002,1,1
EVT-04746,Q095,RW-1279,1,1
EVT-04747,Q065,RW-1169,1,1
EVT-04748,Q083,RW-1361,1,1
EVT-04749,Q038,RW-1242,2,1
EVT-04750,Q115,RW-1148,4,1
EVT-04751,Q097,RW-1293,1,1
EVT-04752,Q086,RW-1075,2,1
EVT-04753,Q103,RW-1289,3,1
EVT-04754,Q094,RW-1226,2,1
EVT-04755,Q044,RW-1352,5,1
EVT-04756,Q015,RW-1374,5,1
EVT-04757,Q062,RW-1020,1,1
EVT-04758,Q018,RW-1347,4,1
EVT-04759,Q071,RW-1059,2,1
EVT-04760,Q040,RW-1012,9,1
EVT-04761,Q052,RW-1316,2,1
EVT-04762,Q108,RW-1112,9,1
EVT-04763,Q058,RW-1182,4,1
EVT-04764,Q012,RW-1167,1,1
EVT-04765,Q008,RW-1311,2,1
EVT-04766,Q083,RW-1099,10,1
EVT-04767,Q075,RW-1269,5,1
EVT-04768,Q029,RW-1392,1,1
EVT-04769,Q036,RW-1100,3,1
EVT-04770,Q003,RW-1042,1,1
EVT-04771,Q069,RW-1228,1,1
EVT-04772,Q087,RW-1343,2,1
EVT-04773,Q012,RW-1262,1,1
EVT-04774,Q051,RW-1099,4,1
EVT-04775,Q063,RW-1162,1,1
EVT-04776,Q078,RW-1309,4,1
EVT-04777,Q066,RW-1028,1,1
EVT-04778,Q117,RW-1341,1,1
EVT-04779,Q047,RW-1203,1,1
EVT-04780,Q019,RW-1366,1,1
EVT-04781,Q110,RW-1218,1,1
EVT-04782,Q048,RW-1197,1,1
EVT-04783,Q048,RW-1006,2,1
EVT-04784,Q037,RW-1176,1,1
EVT-04785,Q045,RW-1157,2,1
EVT-04786,Q058,RW-1287,2,1
EVT-04787,Q012,RW-1110,5,1
EVT-04788,Q094,RW-1227,6,1
EVT-04789,Q095,RW-1212,2,1
EVT-04790,Q103,RW-1226,1,1
EVT-04791,Q037,RW-1083,1,1
EVT-04792,Q104,RW-1372,7,1
EVT-04793,Q115,RW-1217,1,1
EVT-04794,Q094,RW-1212,1,1
EVT-04795,Q018,RW-1300,1,1
EVT-04796,Q077,RW-1044,1,1
EVT-04797,Q019,RW-1106,1,1
EVT-04798,Q039,RW-1243,4,1
EVT-04799,Q112,RW-1268,1,1
EVT-04800,Q043,RW-1033,3,1
EVT-04801,Q120,RW-1302,1,1
EVT-04802,Q097,RW-1192,1,1
EVT-04803,Q012,RW-1003,6,1
EVT-04804,Q053,RW-1327,1,1
EVT-04805,Q118,RW-1139,4,1
EVT-04806,Q054,RW-1089,2,1
EVT-04807,Q072,RW-1236,1,1
EVT-04808,Q091,RW-1290,7,1
EVT-04809,Q097,RW-1070,1,1
EVT-04810,Q026,RW-1095,5,1
EVT-04811,Q107,RW-1195,1,1
EVT-04812,Q038,RW-1283,5,1
EVT-04813,Q063,RW-1021,1,1
EVT-04814,Q106,RW-1154,2,1
EVT-04815,Q107,RW-1299,4,1
EVT-04816,Q039,RW-1252,7,1
EVT-04817,Q072,RW-1378,6,1
EVT-04818,Q060,RW-1114,4,1
EVT-04819,Q004,RW-1001,5,1
EVT-04820,Q020,RW-1134,1,1
EVT-04821,Q039,RW-1327,1,1
EVT-04822,Q107,RW-1325,1,1
EVT-04823,Q061,RW-1063,2,1
EVT-04824,Q084,RW-1340,2,1
EVT-04825,Q115,RW-1147,2,1
EVT-04826,Q054,RW-1091,1,1
EVT-04827,Q063,RW-1352,3,1
EVT-04828,Q083,RW-1125,1,1
EVT-04829,Q004,RW-1061,1,1
EVT-04830,Q098,RW-1141,2,1
EVT-04831,Q064,RW-1034,4,1
EVT-04832,Q077,RW-1381,3,1
EVT-04833,Q047,RW-1297,3,1
EVT-04834,Q062,RW-1289,1,1
EVT-04835,Q056,RW-1132,2,1
EVT-04836,Q081,RW-1351,1,1
EVT-04837,Q061,RW-1355,2,1
EVT-04838,Q105,RW-1061,2,1
EVT-04839,Q048,RW-1262,1,1
EVT-04840,Q094,RW-1294,1,1
EVT-04841,Q003,RW-1132,7,1
EVT-04842,Q021,RW-1297,7,1
EVT-04843,Q008,RW-1074,2,1
EVT-04844,Q041,RW-1236,1,1
EVT-04845,Q113,RW-1354,1,1
EVT-04846,Q018,RW-1182,2,1
EVT-04847,Q021,RW-1027,7,1
EVT-04848,Q035,RW-1184,1,1
EVT-04849,Q054,RW-1325,4,1
EVT-04850,Q117,RW-1182,1,1
EVT-04851,Q007,RW-1148,9,1
EVT-04852,Q038,RW-1271,2,1
EVT-04853,Q082,RW-1039,4,1
EVT-04854,Q066,RW-1099,1,1
EVT-04855,Q099,RW-1321,3,1
EVT-04856,Q024,RW-1391,1,1
EVT-04857,Q013,RW-1306,1,1
EVT-04858,Q097,RW-1085,7,1
EVT-04859,Q070,RW-1165,6,1
EVT-04860,Q112,RW-1161,5,1
EVT-04861,Q106,RW-1350,3,1
EVT-04862,Q103,RW-1154,4,1
EVT-04863,Q035,RW-1350,1,1
EVT-04864,Q090,RW-1352,1,1
EVT-04865,Q047,RW-1049,1,1
EVT-04866,Q069,RW-1296,3,1
EVT-04867,Q046,RW-1073,2,1
EVT-04868,Q002,RW-1070,1,1
EVT-04869,Q067,RW-1144,2,1
EVT-04870,Q048,RW-1398,4,1
EVT-04871,Q063,RW-1210,2,1
EVT-04872,Q044,RW-1083,1,1
EVT-04873,Q014,RW-1111,1,1
EVT-04874,Q020,RW-1257,1,1
EVT-04875,Q029,RW-1096,1,1
EVT-04876,Q102,RW-1286,3,1
EVT-04877,Q079,RW-1353,3,1
EVT-04878,Q107,RW-1269,3,1
EVT-04879,Q109,RW-1272,2,1
EVT-04880,Q092,RW-1282,4,1
EVT-04881,Q090,RW-1387,1,1
EVT-04882,Q103,RW-1058,2,1
EVT-04883,Q054,RW-1235,4,1
EVT-04884,Q118,RW-1039,1,1
EVT-04885,Q015,RW-1067,1,1
EVT-04886,Q119,RW-1008,5,1
EVT-04887,Q062,RW-1178,1,1
EVT-04888,Q040,RW-1353,3,1
EVT-04889,Q047,RW-1071,1,1
EVT-04890,Q105,RW-1226,3,1
EVT-04891,Q114,RW-1305,1,1
EVT-04892,Q067,RW-1390,1,1
EVT-04893,Q044,RW-1088,3,1
EVT-04894,Q091,RW-1155,1,1
EVT-04895,Q004,RW-1381,2,1
EVT-04896,Q105,RW-1060,1,1
EVT-04897,Q029,RW-1065,1,1
EVT-04898,Q110,RW-1355,1,1
EVT-04899,Q019,RW-1352,1,1
EVT-04900,Q030,RW-1157,6,1
EVT-04901,Q017,RW-1107,1,1
EVT-04902,Q017,RW-1040,2,1
EVT-04903,Q055,RW-1353,1,1
EVT-04904,Q098,RW-1057,1,1
EVT-04905,Q010,RW-1009,6,1
EVT-04906,Q100,RW-1247,1,1
EVT-04907,Q097,RW-1220,8,1
EVT-04908,Q006,RW-1100,1,1
EVT-04909,Q014,RW-1016,3,1
EVT-04910,Q102,RW-1337,2,1
EVT-04911,Q066,RW-1303,5,1
EVT-04912,Q008,RW-1240,2,1
EVT-04913,Q016,RW-1129,2,1
EVT-04914,Q006,RW-1033,1,1
EVT-04915,Q039,RW-1341,1,1
EVT-04916,Q002,RW-1386,6,1
EVT-04917,Q013,RW-1063,1,1
EVT-04918,Q118,RW-1308,2,1
EVT-04919,Q027,RW-1300,4,1
EVT-04920,Q116,RW-1102,1,1
EVT-04921,Q024,RW-1343,7,1
EVT-04922,Q045,RW-1014,3,1
EVT-04923,Q012,RW-1074,2,1
EVT-04924,Q109,RW-1382,5,1
EVT-04925,Q036,RW-1296,1,1
EVT-04926,Q045,RW-1180,1,1
EVT-04927,Q021,RW-1256,2,1
EVT-04928,Q100,RW-1373,1,1
EVT-04929,Q079,RW-1123,3,1
EVT-04930,Q065,RW-1291,6,1
EVT-04931,Q009,RW-1050,2,1
EVT-04932,Q105,RW-1296,1,1
EVT-04933,Q098,RW-1007,8,1
EVT-04934,Q068,RW-1111,2,1
EVT-04935,Q092,RW-1098,2,1
EVT-04936,Q037,RW-1087,2,1
EVT-04937,Q116,RW-1386,6,1
EVT-04938,Q069,RW-1002,2,1
EVT-04939,Q093,RW-1050,4,1
EVT-04940,Q119,RW-1109,4,1
EVT-04941,Q118,RW-1258,1,1
EVT-04942,Q109,RW-1362,2,1
EVT-04943,Q061,RW-1187,5,1
EVT-04944,Q090,RW-1301,2,1
EVT-04945,Q024,RW-1225,4,1
EVT-04946,Q087,RW-1054,7,1
EVT-04947,Q024,RW-1181,3,1
EVT-04948,Q049,RW-1217,3,1
EVT-04949,Q028,RW-1263,4,1
EVT-04950,Q030,RW-1208,5,1
EVT-04951,Q015,RW-1389,2,1
EVT-04952,Q041,RW-1063,1,1
EVT-04953,Q060,RW-1056,2,1
EVT-04954,Q067,RW-1069,3,1
EVT-04955,Q064,RW-1390,2,1
EVT-04956,Q047,RW-1360,3,1
EVT-04957,Q037,RW-1285,2,1
EVT-04958,Q093,RW-1020,3,1
EVT-04959,Q011,RW-1167,1,1
EVT-04960,Q064,RW-1059,3,1
EVT-04961,Q050,RW-1145,2,1
EVT-04962,Q059,RW-1307,1,1
EVT-04963,Q095,RW-1159,1,1
EVT-04964,Q088,RW-1227,3,1
EVT-04965,Q029,RW-1283,2,1
EVT-04966,Q053,RW-1148,1,1
EVT-04967,Q110,RW-1219,8,1
EVT-04968,Q025,RW-1035,3,1
EVT-04969,Q115,RW-1243,7,1
EVT-04970,Q087,RW-1188,2,1
EVT-04971,Q023,RW-1006,2,1
EVT-04972,Q087,RW-1251,6,1
EVT-04973,Q087,RW-1053,2,1
EVT-04974,Q051,RW-1224,3,1
EVT-04975,Q067,RW-1337,1,1
EVT-04976,Q087,RW-1043,2,1
EVT-04977,Q016,RW-1073,1,1
EVT-04978,Q051,RW-1205,1,1
EVT-04979,Q089,RW-1302,1,1
EVT-04980,Q014,RW-1379,1,1
EVT-04981,Q119,RW-1086,8,1
EVT-04982,Q009,RW-1186,1,1
EVT-04983,Q026,RW-1173,3,1
EVT-04984,Q026,RW-1304,5,1
EVT-04985,Q109,RW-1206,2,1
EVT-04986,Q016,RW-1119,1,1
EVT-04987,Q108,RW-1217,3,1
EVT-04988,Q093,RW-1255,3,1
EVT-04989,Q036,RW-1391,3,1
EVT-04990,Q092,RW-1392,4,1
EVT-04991,Q075,RW-1303,8,1
EVT-04992,Q035,RW-1387,2,1
EVT-04993,Q102,RW-1329,1,1
EVT-04994,Q052,RW-1182,3,1
EVT-04995,Q061,RW-1341,1,1
EVT-04996,Q078,RW-1207,6,1
EVT-04997,Q063,RW-1261,1,1
EVT-04998,Q036,RW-1075,1,1
EVT-04999,Q099,RW-1232,4,1
EVT-05000,Q014,RW-1062,2,1
